dt,dataset,N2O_ppb,d15Nbulk_permil,d18O_permil,SP_permil,sd_N2O_ppb,sd_d15Nbulk_permil,sd_d18O_permil,sd_SP_permil,CO_ppb,CH4_ppb,CO2_ppm
1900.0,Sowers_2002,,9.238,,,,0.6,,,,,
1898.0,Sowers_2002,,9.688,,,,0.6,,,,,
1896.0,Sowers_2002,,9.34882,,,,0.6,,,,,
1894.0,Sowers_2002,,8.37733,,,,0.6,,,,,
1819.0,Sowers_2002,,9.84958,,,,0.6,,,,,
1810.0,Sowers_2002,,10.5894,,,,0.6,,,,,
1801.0,Sowers_2002,,9.90942,,,,0.6,,,,,
1795.0,Sowers_2002,,11.0414,,,,0.6,,,,,
1791.0,Sowers_2002,,9.74943,,,,0.6,,,,,
1785.0,Sowers_2002,,9.25868,,,,0.6,,,,,
1735.0,Machida,274.0,,,,2.0,,,,,,
1746.0,Machida,278.9,,,,2.0,,,,,,
1756.0,Machida,274.6,,,,2.0,,,,,,
1766.0,Machida,278.9,,,,2.0,,,,,,
1774.0,Machida,276.7,,,,2.0,,,,,,
1780.0,Machida,275.1,,,,2.0,,,,,,
1785.0,Machida,275.4,,,,2.0,,,,,,
1790.0,Machida,280.1,,,,2.0,,,,,,
1795.0,Machida,274.9,,,,2.0,,,,,,
1799.0,Machida,274.8,,,,2.0,,,,,,
1804.0,Machida,277.4,,,,2.0,,,,,,
1809.0,Machida,278.1,,,,2.0,,,,,,
1814.0,Machida,274.3,,,,2.0,,,,,,
1818.0,Machida,273.9,,,,2.0,,,,,,
1826.0,Machida,273.2,,,,2.0,,,,,,
1832.0,Machida,274.0,,,,2.0,,,,,,
1842.0,Machida,274.5,,,,2.0,,,,,,
1847.0,Machida,274.7,,,,2.0,,,,,,
1852.0,Machida,275.7,,,,2.0,,,,,,
1856.0,Machida,277.2,,,,2.0,,,,,,
1870.0,Machida,276.8,,,,2.0,,,,,,
1878.0,Machida,277.7,,,,2.0,,,,,,
1884.0,Machida,279.1,,,,2.0,,,,,,
1891.0,Machida,279.3,,,,2.0,,,,,,
1901.0,Machida,279.4,,,,2.0,,,,,,
1905.0,Machida,282.8,,,,2.0,,,,,,
1913.0,Machida,278.0,,,,2.0,,,,,,
1914.0,Machida,279.9,,,,2.0,,,,,,
1918.0,Machida,281.2,,,,2.0,,,,,,
1922.0,Machida,289.9,,,,2.0,,,,,,
1927.0,Machida,284.9,,,,2.0,,,,,,
1931.0,Machida,283.6,,,,2.0,,,,,,
1936.0,Machida,289.5,,,,2.0,,,,,,
1939.0,Machida,281.0,,,,2.0,,,,,,
1944.0,Machida,288.6,,,,2.0,,,,,,
1952.0,Machida,293.1,,,,2.0,,,,,,
1956.0,Machida,289.1,,,,2.0,,,,,,
1961.0,Machida,290.8,,,,2.0,,,,,,
1964.0,Machida,293.4,,,,2.0,,,,,,
1978.5,CG_online,297.97403764705797,,,,2.593,,,,,,
1978.5833333333333,CG_online,298.31203764705793,,,,2.048,,,,,,
1978.6666666666667,CG_online,298.928037647058,,,,2.409,,,,,,
1978.75,CG_online,299.41703764705795,,,,1.69,,,,,,
1978.8333333333333,CG_online,300.4830376470579,,,,1.107,,,,,,
1978.9166666666667,CG_online,298.37603764705796,,,,1.435,,,,,,
1979.0,CG_online,300.12803764705797,,,,0.882,,,,,,
1979.0833333333333,CG_online,300.154037647058,,,,0.831,,,,,,
1979.1666666666667,CG_online,299.99003764705793,,,,0.704,,,,,,
1979.25,CG_online,299.81703764705793,,,,0.696,,,,,,
1979.3333333333333,CG_online,299.81103764705796,,,,1.193,,,,,,
1979.4166666666667,CG_online,300.683037647058,,,,0.538,,,,,,
1979.5,CG_online,300.630037647058,,,,0.755,,,,,,
1979.5833333333333,CG_online,300.29203764705795,,,,0.492,,,,,,
1979.6666666666667,CG_online,300.43003764705793,,,,0.653,,,,,,
1979.75,CG_online,300.16503764705794,,,,0.641,,,,,,
1979.8333333333333,CG_online,300.207037647058,,,,0.648,,,,,,
1979.9166666666667,CG_online,300.279037647058,,,,0.559,,,,,,
1980.0,CG_online,300.35403764705796,,,,0.679,,,,,,
1980.0833333333333,CG_online,300.464037647058,,,,0.618,,,,,,
1980.1666666666667,CG_online,300.38403764705794,,,,0.584,,,,,,
1980.25,CG_online,300.45103764705794,,,,0.673,,,,,,
1980.3333333333333,CG_online,300.88803764705796,,,,0.78,,,,,,
1980.4166666666667,CG_online,300.69603764705795,,,,0.693,,,,,,
1980.5,CG_online,300.80103764705797,,,,0.668,,,,,,
1980.5833333333333,CG_online,300.89503764705796,,,,0.646,,,,,,
1980.6666666666667,CG_online,301.73903764705796,,,,0.827,,,,,,
1980.75,CG_online,301.26503764705797,,,,0.688,,,,,,
1980.8333333333333,CG_online,301.731037647058,,,,0.595,,,,,,
1980.9166666666667,CG_online,302.149037647058,,,,0.6,,,,,,
1981.0,CG_online,301.750037647058,,,,0.7,,,,,,
1981.0833333333333,CG_online,300.488037647058,,,,0.513,,,,,,
1981.1666666666667,CG_online,300.77603764705793,,,,0.698,,,,,,
1981.25,CG_online,300.76803764705795,,,,0.71,,,,,,
1981.3333333333333,CG_online,300.30003764705793,,,,0.848,,,,,,
1981.4166666666667,CG_online,299.839037647058,,,,0.643,,,,,,
1981.5,CG_online,299.43103764705796,,,,0.533,,,,,,
1981.6666666666667,CG_online,300.53703764705796,,,,0.644,,,,,,
1981.75,CG_online,300.856037647058,,,,0.496,,,,,,
1981.8333333333333,CG_online,301.308037647058,,,,0.526,,,,,,
1981.9166666666667,CG_online,301.37303764705797,,,,0.45,,,,,,
1982.0,CG_online,301.44403764705794,,,,0.453,,,,,,
1982.0833333333333,CG_online,301.54203764705795,,,,0.465,,,,,,
1982.1666666666667,CG_online,301.89703764705797,,,,0.513,,,,,,
1982.25,CG_online,301.9470376470579,,,,0.615,,,,,,
1982.3333333333333,CG_online,302.41403764705797,,,,0.643,,,,,,
1982.4166666666667,CG_online,303.1970376470579,,,,0.44,,,,,,
1982.5,CG_online,303.26503764705797,,,,0.489,,,,,,
1982.5833333333333,CG_online,303.47203764705796,,,,0.516,,,,,,
1982.6666666666667,CG_online,303.62903764705794,,,,0.469,,,,,,
1982.75,CG_online,304.40803764705794,,,,0.671,,,,,,
1982.8333333333333,CG_online,304.416037647058,,,,0.557,,,,,,
1982.9166666666667,CG_online,304.05403764705795,,,,0.495,,,,,,
1983.0,CG_online,304.27703764705797,,,,0.514,,,,,,
1983.0833333333333,CG_online,304.11503764705793,,,,0.695,,,,,,
1983.1666666666667,CG_online,303.803037647058,,,,0.509,,,,,,
1983.25,CG_online,303.95603764705794,,,,0.462,,,,,,
1983.3333333333333,CG_online,303.957037647058,,,,0.621,,,,,,
1983.4166666666667,CG_online,303.933037647058,,,,0.468,,,,,,
1983.5,CG_online,303.81703764705793,,,,0.493,,,,,,
1983.5833333333333,CG_online,303.33703764705797,,,,0.89,,,,,,
1983.6666666666667,CG_online,302.47803764705793,,,,0.413,,,,,,
1983.75,CG_online,302.517037647058,,,,0.516,,,,,,
1983.8333333333333,CG_online,302.56303764705797,,,,0.475,,,,,,
1983.9166666666667,CG_online,302.68203764705794,,,,0.645,,,,,,
1984.0,CG_online,302.6440376470579,,,,0.563,,,,,,
1984.0833333333333,CG_online,302.5960376470579,,,,0.696,,,,,,
1984.1666666666667,CG_online,302.61903764705795,,,,0.574,,,,,,
1984.25,CG_online,302.98003764705794,,,,0.984,,,,,,
1984.3333333333333,CG_online,305.39703764705797,,,,0.583,,,,,,
1984.4166666666667,CG_online,305.14303764705795,,,,0.602,,,,,,
1984.5,CG_online,305.10903764705796,,,,0.542,,,,,,
1984.5833333333333,CG_online,305.13803764705796,,,,0.49,,,,,,
1984.6666666666667,CG_online,305.08603764705794,,,,0.618,,,,,,
1984.75,CG_online,305.089037647058,,,,0.587,,,,,,
1984.8333333333333,CG_online,304.56703764705793,,,,0.641,,,,,,
1984.9166666666667,CG_online,304.00603764705795,,,,0.601,,,,,,
1985.0,CG_online,304.344037647058,,,,0.49,,,,,,
1985.0833333333333,CG_online,303.95803764705795,,,,0.542,,,,,,
1985.1666666666667,CG_online,303.71103764705794,,,,0.487,,,,,,
1985.25,CG_online,303.8220376470579,,,,0.519,,,,,,
1985.3333333333333,CG_online,303.84803764705794,,,,0.622,,,,,,
1985.4166666666667,CG_online,303.61703764705794,,,,0.595,,,,,,
1981.9166666666667,CG_online,302.445168627451,,,,0.32,,,,,,
1982.0,CG_online,302.543168627451,,,,0.355,,,,,,
1982.0833333333333,CG_online,302.486168627451,,,,0.37,,,,,,
1982.1666666666667,CG_online,302.313168627451,,,,0.587,,,,,,
1982.25,CG_online,302.331168627451,,,,0.796,,,,,,
1982.3333333333333,CG_online,302.990168627451,,,,0.477,,,,,,
1982.4166666666667,CG_online,302.947168627451,,,,0.59,,,,,,
1982.5,CG_online,303.027168627451,,,,0.438,,,,,,
1982.5833333333333,CG_online,303.128168627451,,,,0.378,,,,,,
1982.6666666666667,CG_online,302.550168627451,,,,0.855,,,,,,
1982.75,CG_online,302.338168627451,,,,0.801,,,,,,
1982.8333333333333,CG_online,302.404168627451,,,,0.826,,,,,,
1982.9166666666667,CG_online,302.514168627451,,,,0.878,,,,,,
1983.0,CG_online,302.582168627451,,,,1.007,,,,,,
1983.0833333333333,CG_online,302.656168627451,,,,1.003,,,,,,
1983.1666666666667,CG_online,302.984168627451,,,,0.869,,,,,,
1983.25,CG_online,302.986168627451,,,,0.781,,,,,,
1983.3333333333333,CG_online,303.088168627451,,,,0.969,,,,,,
1983.4166666666667,CG_online,302.959168627451,,,,1.038,,,,,,
1983.5,CG_online,302.989168627451,,,,0.882,,,,,,
1983.5833333333333,CG_online,303.733168627451,,,,1.199,,,,,,
1983.6666666666667,CG_online,304.179168627451,,,,1.182,,,,,,
1983.75,CG_online,304.409168627451,,,,0.931,,,,,,
1983.8333333333333,CG_online,304.574168627451,,,,1.058,,,,,,
1983.9166666666667,CG_online,304.737168627451,,,,0.964,,,,,,
1984.0,CG_online,304.612168627451,,,,1.128,,,,,,
1984.0833333333333,CG_online,304.334168627451,,,,1.293,,,,,,
1984.1666666666667,CG_online,304.042168627451,,,,1.327,,,,,,
1984.25,CG_online,303.994168627451,,,,1.036,,,,,,
1984.3333333333333,CG_online,304.283168627451,,,,0.801,,,,,,
1984.4166666666667,CG_online,304.010168627451,,,,0.775,,,,,,
1984.5,CG_online,304.018168627451,,,,0.751,,,,,,
1984.5833333333333,CG_online,304.076168627451,,,,0.823,,,,,,
1984.6666666666667,CG_online,303.895168627451,,,,0.85,,,,,,
1984.75,CG_online,303.707168627451,,,,0.905,,,,,,
1984.8333333333333,CG_online,303.672168627451,,,,0.774,,,,,,
1984.9166666666667,CG_online,304.356168627451,,,,0.799,,,,,,
1985.0,CG_online,304.724168627451,,,,0.598,,,,,,
1985.0833333333333,CG_online,304.590168627451,,,,0.521,,,,,,
1985.1666666666667,CG_online,304.525168627451,,,,0.489,,,,,,
1985.25,CG_online,304.587168627451,,,,0.588,,,,,,
1985.3333333333333,CG_online,304.468168627451,,,,0.558,,,,,,
1985.4166666666667,CG_online,304.369168627451,,,,0.549,,,,,,
1985.5,CG_online,304.367168627451,,,,0.598,,,,,,
1985.5833333333333,CG_online,304.019168627451,,,,0.714,,,,,,
1985.6666666666667,CG_online,303.730168627451,,,,0.556,,,,,,
1985.75,CG_online,303.853168627451,,,,0.555,,,,,,
1985.8333333333333,CG_online,303.752168627451,,,,0.592,,,,,,
1985.9166666666667,CG_online,303.864168627451,,,,0.65,,,,,,
1986.0,CG_online,303.877168627451,,,,0.693,,,,,,
1986.0833333333333,CG_online,303.727168627451,,,,0.636,,,,,,
1986.1666666666667,CG_online,303.615168627451,,,,0.774,,,,,,
1986.25,CG_online,304.179168627451,,,,1.196,,,,,,
1986.3333333333333,CG_online,304.136168627451,,,,2.198,,,,,,
1986.4166666666667,CG_online,304.814168627451,,,,1.86,,,,,,
1986.5,CG_online,305.15716862745103,,,,1.774,,,,,,
1986.5833333333333,CG_online,304.662168627451,,,,2.761,,,,,,
1986.6666666666667,CG_online,305.207168627451,,,,1.922,,,,,,
1986.75,CG_online,304.362168627451,,,,1.879,,,,,,
1986.8333333333333,CG_online,304.851168627451,,,,2.456,,,,,,
1986.9166666666667,CG_online,304.977168627451,,,,1.788,,,,,,
1987.0,CG_online,305.047168627451,,,,1.756,,,,,,
1987.0833333333333,CG_online,304.812168627451,,,,2.097,,,,,,
1987.1666666666667,CG_online,305.033168627451,,,,1.474,,,,,,
1987.25,CG_online,305.083168627451,,,,1.557,,,,,,
1987.3333333333333,CG_online,305.083168627451,,,,1.355,,,,,,
1987.4166666666667,CG_online,305.428168627451,,,,1.317,,,,,,
1987.5833333333333,CG_online,305.168168627451,,,,1.035,,,,,,
1987.6666666666667,CG_online,305.036168627451,,,,1.248,,,,,,
1987.75,CG_online,305.334168627451,,,,1.195,,,,,,
1987.8333333333333,CG_online,305.042168627451,,,,1.418,,,,,,
1987.9166666666667,CG_online,305.210168627451,,,,1.716,,,,,,
1988.0,CG_online,305.548168627451,,,,1.452,,,,,,
1988.0833333333333,CG_online,304.952168627451,,,,2.045,,,,,,
1988.1666666666667,CG_online,305.06816862745103,,,,1.87,,,,,,
1988.25,CG_online,305.165168627451,,,,1.618,,,,,,
1988.3333333333333,CG_online,306.202168627451,,,,1.635,,,,,,
1988.4166666666667,CG_online,305.941168627451,,,,1.705,,,,,,
1988.5,CG_online,306.33016862745103,,,,1.514,,,,,,
1988.5833333333333,CG_online,306.534168627451,,,,1.617,,,,,,
1988.6666666666667,CG_online,306.570168627451,,,,1.882,,,,,,
1988.75,CG_online,306.696168627451,,,,1.659,,,,,,
1988.8333333333333,CG_online,306.299168627451,,,,1.669,,,,,,
1988.9166666666667,CG_online,306.773168627451,,,,2.027,,,,,,
1989.0,CG_online,306.510168627451,,,,2.292,,,,,,
1989.0833333333333,CG_online,306.149168627451,,,,1.713,,,,,,
1989.1666666666667,CG_online,306.243168627451,,,,1.802,,,,,,
1989.25,CG_online,306.554168627451,,,,2.125,,,,,,
1989.3333333333333,CG_online,306.442168627451,,,,2.221,,,,,,
1989.4166666666667,CG_online,306.881168627451,,,,1.332,,,,,,
1989.5,CG_online,306.980168627451,,,,1.824,,,,,,
1989.5833333333333,CG_online,307.555168627451,,,,1.622,,,,,,
1989.6666666666667,CG_online,307.472168627451,,,,1.705,,,,,,
1989.75,CG_online,307.646168627451,,,,0.892,,,,,,
1989.8333333333333,CG_online,307.840168627451,,,,0.824,,,,,,
1989.9166666666667,CG_online,307.491168627451,,,,0.742,,,,,,
1990.0,CG_online,307.530168627451,,,,0.713,,,,,,
1990.0833333333333,CG_online,307.495168627451,,,,0.802,,,,,,
1990.1666666666667,CG_online,307.570168627451,,,,0.648,,,,,,
1990.25,CG_online,307.599168627451,,,,0.706,,,,,,
1990.3333333333333,CG_online,307.912168627451,,,,0.782,,,,,,
1990.4166666666667,CG_online,308.072168627451,,,,0.694,,,,,,
1990.5,CG_online,308.303168627451,,,,0.669,,,,,,
1990.5833333333333,CG_online,308.143168627451,,,,1.053,,,,,,
1990.6666666666667,CG_online,308.622168627451,,,,1.121,,,,,,
1990.75,CG_online,308.621168627451,,,,0.962,,,,,,
1990.8333333333333,CG_online,308.822168627451,,,,1.071,,,,,,
1990.9166666666667,CG_online,308.692168627451,,,,1.052,,,,,,
1991.0,CG_online,308.564168627451,,,,0.771,,,,,,
1991.0833333333333,CG_online,308.583168627451,,,,0.575,,,,,,
1991.1666666666667,CG_online,308.577168627451,,,,0.926,,,,,,
1991.25,CG_online,308.517168627451,,,,0.821,,,,,,
1991.3333333333333,CG_online,308.710168627451,,,,0.768,,,,,,
1991.4166666666667,CG_online,308.791168627451,,,,1.0,,,,,,
1991.5,CG_online,308.759168627451,,,,1.021,,,,,,
1991.5833333333333,CG_online,308.944168627451,,,,0.799,,,,,,
1991.6666666666667,CG_online,309.230168627451,,,,0.801,,,,,,
1991.75,CG_online,309.214168627451,,,,0.821,,,,,,
1991.8333333333333,CG_online,309.131168627451,,,,1.163,,,,,,
1991.9166666666667,CG_online,309.363168627451,,,,0.791,,,,,,
1992.0,CG_online,309.420168627451,,,,0.853,,,,,,
1992.0833333333333,CG_online,309.470168627451,,,,0.853,,,,,,
1992.1666666666667,CG_online,309.385168627451,,,,0.749,,,,,,
1992.25,CG_online,309.533168627451,,,,0.831,,,,,,
1992.3333333333333,CG_online,308.934168627451,,,,1.255,,,,,,
1992.4166666666667,CG_online,309.404168627451,,,,0.591,,,,,,
1992.5,CG_online,309.595168627451,,,,0.548,,,,,,
1992.5833333333333,CG_online,309.848168627451,,,,0.437,,,,,,
1992.6666666666667,CG_online,309.960168627451,,,,0.492,,,,,,
1992.75,CG_online,310.063168627451,,,,0.698,,,,,,
1992.8333333333333,CG_online,310.015168627451,,,,0.635,,,,,,
1992.9166666666667,CG_online,310.112168627451,,,,0.587,,,,,,
1993.0,CG_online,310.089168627451,,,,0.516,,,,,,
1993.0833333333333,CG_online,309.884168627451,,,,0.518,,,,,,
1993.1666666666667,CG_online,309.724168627451,,,,0.527,,,,,,
1993.25,CG_online,309.688168627451,,,,0.557,,,,,,
1993.3333333333333,CG_online,309.672168627451,,,,0.601,,,,,,
1993.4166666666667,CG_online,309.712168627451,,,,0.639,,,,,,
1993.5,CG_online,309.889168627451,,,,0.768,,,,,,
1993.5833333333333,CG_online,309.933168627451,,,,0.738,,,,,,
1993.6666666666667,CG_online,310.008168627451,,,,0.639,,,,,,
1993.75,CG_online,309.844168627451,,,,0.633,,,,,,
1993.8333333333333,CG_online,309.872168627451,,,,0.527,,,,,,
1993.9166666666667,CG_online,310.071168627451,,,,0.915,,,,,,
1994.0,CG_online,310.069168627451,,,,0.783,,,,,,
1994.0833333333333,CG_online,309.820168627451,,,,1.214,,,,,,
1994.1666666666667,CG_online,309.779168627451,,,,1.285,,,,,,
1994.25,CG_online,310.185168627451,,,,1.052,,,,,,
1994.3333333333333,CG_online,310.287168627451,,,,1.082,,,,,,
1994.4166666666667,CG_online,309.999168627451,,,,0.906,,,,,,
1994.5,CG_online,310.201168627451,,,,0.904,,,,,,
1994.5833333333333,CG_online,310.055168627451,,,,0.865,,,,,,
1994.6666666666667,CG_online,310.380168627451,,,,0.611,,,,,,
1994.75,CG_online,310.54416862745103,,,,0.561,,,,,,
1994.8333333333333,CG_online,310.650168627451,,,,0.483,,,,,,
1994.9166666666667,CG_online,310.770168627451,,,,0.651,,,,,,
1993.5833333333333,CG_online,309.72,,,,0.26,,,,,,
1993.6666666666667,CG_online,309.721,,,,0.223,,,,,,
1993.75,CG_online,309.746,,,,0.197,,,,,,
1993.8333333333333,CG_online,309.846,,,,0.173,,,,,,
1993.9166666666667,CG_online,309.908,,,,0.176,,,,,,
1994.0,CG_online,309.973,,,,0.171,,,,,,
1994.0833333333333,CG_online,309.917,,,,0.177,,,,,,
1994.1666666666667,CG_online,309.994,,,,0.186,,,,,,
1994.25,CG_online,310.036,,,,0.319,,,,,,
1994.3333333333333,CG_online,310.044,,,,0.317,,,,,,
1994.4166666666667,CG_online,310.055,,,,0.313,,,,,,
1994.5,CG_online,310.234,,,,0.332,,,,,,
1994.5833333333333,CG_online,310.361,,,,0.308,,,,,,
1994.6666666666667,CG_online,310.574,,,,0.299,,,,,,
1994.75,CG_online,310.709,,,,0.314,,,,,,
1994.8333333333333,CG_online,310.758,,,,0.284,,,,,,
1994.9166666666667,CG_online,310.822,,,,0.346,,,,,,
1995.0,CG_online,310.834,,,,0.306,,,,,,
1995.0833333333333,CG_online,310.67,,,,0.351,,,,,,
1995.1666666666667,CG_online,310.455,,,,0.549,,,,,,
1995.25,CG_online,310.566,,,,0.457,,,,,,
1995.3333333333333,CG_online,310.824,,,,0.469,,,,,,
1995.4166666666667,CG_online,310.849,,,,0.535,,,,,,
1995.5,CG_online,310.892,,,,0.48,,,,,,
1995.5833333333333,CG_online,311.033,,,,0.478,,,,,,
1995.6666666666667,CG_online,311.132,,,,0.209,,,,,,
1995.75,CG_online,311.297,,,,0.189,,,,,,
1995.8333333333333,CG_online,311.362,,,,0.165,,,,,,
1995.9166666666667,CG_online,311.478,,,,0.172,,,,,,
1996.0,CG_online,311.531,,,,0.164,,,,,,
1996.0833333333333,CG_online,311.485,,,,0.181,,,,,,
1996.1666666666667,CG_online,311.456,,,,0.181,,,,,,
1996.25,CG_online,311.37,,,,0.192,,,,,,
1996.3333333333333,CG_online,311.463,,,,0.434,,,,,,
1996.4166666666667,CG_online,311.541,,,,0.232,,,,,,
1996.5,CG_online,311.719,,,,0.262,,,,,,
1996.5833333333333,CG_online,311.85,,,,0.203,,,,,,
1996.6666666666667,CG_online,311.967,,,,0.181,,,,,,
1996.75,CG_online,312.082,,,,0.179,,,,,,
1996.8333333333333,CG_online,312.137,,,,0.184,,,,,,
1996.9166666666667,CG_online,312.419,,,,0.157,,,,,,
1997.0,CG_online,312.52,,,,0.157,,,,,,
1997.0833333333333,CG_online,312.439,,,,0.191,,,,,,
1997.1666666666667,CG_online,312.432,,,,0.17,,,,,,
1997.25,CG_online,312.426,,,,0.206,,,,,,
1997.3333333333333,CG_online,312.467,,,,0.206,,,,,,
1997.4166666666667,CG_online,312.631,,,,0.216,,,,,,
1997.5,CG_online,312.7,,,,0.195,,,,,,
1997.5833333333333,CG_online,312.932,,,,0.21,,,,,,
1997.6666666666667,CG_online,313.2,,,,0.151,,,,,,
1997.75,CG_online,313.251,,,,0.182,,,,,,
1997.8333333333333,CG_online,313.326,,,,0.154,,,,,,
1997.9166666666667,CG_online,313.372,,,,0.162,,,,,,
1998.0,CG_online,313.388,,,,0.159,,,,,,
1998.0833333333333,CG_online,313.307,,,,0.178,,,,,,
1998.1666666666667,CG_online,313.05,,,,0.195,,,,,,
1998.25,CG_online,313.019,,,,0.193,,,,,,
1998.3333333333333,CG_online,313.074,,,,0.206,,,,,,
1998.4166666666667,CG_online,313.17,,,,0.21,,,,,,
1998.5,CG_online,313.418,,,,0.237,,,,,,
1998.5833333333333,CG_online,313.674,,,,0.183,,,,,,
1998.6666666666667,CG_online,313.808,,,,0.199,,,,,,
1998.75,CG_online,313.94,,,,0.161,,,,,,
1998.8333333333333,CG_online,314.081,,,,0.155,,,,,,
1998.9166666666667,CG_online,314.256,,,,0.174,,,,,,
1999.0,CG_online,314.418,,,,0.186,,,,,,
1999.0833333333333,CG_online,314.401,,,,0.211,,,,,,
1999.1666666666667,CG_online,314.314,,,,0.208,,,,,,
1999.25,CG_online,314.284,,,,0.184,,,,,,
1999.3333333333333,CG_online,314.32,,,,0.23,,,,,,
1999.4166666666667,CG_online,314.335,,,,0.223,,,,,,
1999.5,CG_online,314.488,,,,0.213,,,,,,
1999.5833333333333,CG_online,314.667,,,,0.21,,,,,,
1999.6666666666667,CG_online,314.775,,,,0.188,,,,,,
1999.75,CG_online,314.842,,,,0.181,,,,,,
1999.8333333333333,CG_online,314.925,,,,0.191,,,,,,
1999.9166666666667,CG_online,315.035,,,,0.167,,,,,,
2000.0,CG_online,315.105,,,,0.173,,,,,,
2000.0833333333333,CG_online,315.155,,,,0.191,,,,,,
2000.1666666666667,CG_online,315.027,,,,0.185,,,,,,
2000.25,CG_online,314.984,,,,0.203,,,,,,
2000.3333333333333,CG_online,314.99,,,,0.218,,,,,,
2000.4166666666667,CG_online,315.115,,,,0.213,,,,,,
2000.5,CG_online,315.227,,,,0.231,,,,,,
2000.5833333333333,CG_online,315.437,,,,0.19,,,,,,
2000.6666666666667,CG_online,315.54,,,,0.23,,,,,,
2000.75,CG_online,315.724,,,,0.224,,,,,,
2000.8333333333333,CG_online,315.904,,,,0.236,,,,,,
2000.9166666666667,CG_online,315.903,,,,0.213,,,,,,
2001.0,CG_online,315.819,,,,0.281,,,,,,
2001.0833333333333,CG_online,315.706,,,,0.219,,,,,,
2001.1666666666667,CG_online,315.629,,,,0.225,,,,,,
2001.25,CG_online,315.516,,,,0.254,,,,,,
2001.3333333333333,CG_online,315.627,,,,0.238,,,,,,
2001.4166666666667,CG_online,315.849,,,,0.258,,,,,,
2001.5,CG_online,316.167,,,,0.251,,,,,,
2001.5833333333333,CG_online,316.267,,,,0.24,,,,,,
2001.6666666666667,CG_online,316.425,,,,0.202,,,,,,
2001.75,CG_online,316.538,,,,0.181,,,,,,
2001.8333333333333,CG_online,316.623,,,,0.184,,,,,,
2001.9166666666667,CG_online,316.771,,,,0.213,,,,,,
2002.0,CG_online,316.823,,,,0.211,,,,,,
2002.0833333333333,CG_online,316.779,,,,0.23,,,,,,
2002.1666666666667,CG_online,316.628,,,,0.218,,,,,,
2002.25,CG_online,316.525,,,,0.264,,,,,,
2002.3333333333333,CG_online,316.412,,,,0.265,,,,,,
2002.4166666666667,CG_online,316.427,,,,0.272,,,,,,
2002.5,CG_online,316.62,,,,0.304,,,,,,
2002.5833333333333,CG_online,316.838,,,,0.35,,,,,,
2002.6666666666667,CG_online,316.976,,,,0.352,,,,,,
2002.75,CG_online,317.025,,,,0.249,,,,,,
2002.8333333333333,CG_online,317.048,,,,0.23,,,,,,
2002.9166666666667,CG_online,317.014,,,,0.21,,,,,,
2003.0,CG_online,316.931,,,,0.232,,,,,,
2003.0833333333333,CG_online,316.826,,,,0.298,,,,,,
2003.1666666666667,CG_online,316.91,,,,0.326,,,,,,
2003.25,CG_online,316.929,,,,0.353,,,,,,
2003.3333333333333,CG_online,316.996,,,,0.342,,,,,,
2003.4166666666667,CG_online,317.079,,,,0.379,,,,,,
2003.5,CG_online,317.312,,,,0.362,,,,,,
2003.5833333333333,CG_online,317.596,,,,0.393,,,,,,
2003.6666666666667,CG_online,317.726,,,,0.403,,,,,,
2003.75,CG_online,317.888,,,,0.404,,,,,,
2003.8333333333333,CG_online,318.085,,,,0.443,,,,,,
2003.9166666666667,CG_online,318.211,,,,0.479,,,,,,
2004.0,CG_online,318.121,,,,0.537,,,,,,
2004.0833333333333,CG_online,318.052,,,,0.537,,,,,,
2004.1666666666667,CG_online,317.925,,,,0.524,,,,,,
2004.25,CG_online,317.948,,,,0.607,,,,,,
2004.3333333333333,CG_online,317.895,,,,0.465,,,,,,
2004.4166666666667,CG_online,317.913,,,,0.456,,,,,,
2004.5,CG_online,318.015,,,,0.447,,,,,,
2004.5833333333333,CG_online,318.387,,,,0.431,,,,,,
2004.6666666666667,CG_online,318.5,,,,0.477,,,,,,
2004.75,CG_online,318.536,,,,0.463,,,,,,
2004.8333333333333,CG_online,318.607,,,,0.592,,,,,,
2004.9166666666667,CG_online,318.708,,,,0.623,,,,,,
2005.0,CG_online,318.63,,,,0.216,,,,,,
2005.0833333333333,CG_online,318.496,,,,0.198,,,,,,
2005.1666666666667,CG_online,318.268,,,,0.211,,,,,,
2005.25,CG_online,318.209,,,,0.223,,,,,,
2005.3333333333333,CG_online,318.353,,,,0.26,,,,,,
2005.4166666666667,CG_online,318.762,,,,0.266,,,,,,
2005.5,CG_online,318.846,,,,0.234,,,,,,
2005.5833333333333,CG_online,318.973,,,,0.226,,,,,,
2005.6666666666667,CG_online,319.17,,,,0.203,,,,,,
2005.75,CG_online,319.392,,,,0.224,,,,,,
2005.8333333333333,CG_online,319.522,,,,0.177,,,,,,
2005.9166666666667,CG_online,319.585,,,,0.179,,,,,,
2006.0,CG_online,319.555,,,,0.196,,,,,,
2006.0833333333333,CG_online,319.442,,,,0.178,,,,,,
2006.1666666666667,CG_online,319.323,,,,0.183,,,,,,
2006.25,CG_online,319.219,,,,0.22,,,,,,
2006.3333333333333,CG_online,319.236,,,,0.229,,,,,,
2006.4166666666667,CG_online,319.408,,,,0.242,,,,,,
2006.5,CG_online,319.539,,,,0.224,,,,,,
2006.5833333333333,CG_online,319.668,,,,0.222,,,,,,
2006.6666666666667,CG_online,319.815,,,,0.186,,,,,,
